encountered_week,residence_census_tract,pathogen,modeled_intensity_mean,modeled_intensity_sd,modeled_intensity_lower_95_CI,modeled_intensity_median,modeled_intensity_upper_95_CI,modeled_intensity_mode
2019-W11,53033003800,h3n2,0.0320028051832327,0.0358004838619396,0.0036377518179791,0.021328493228362,0.124872944392544,0.0213290332420281
2019-W12,53033003800,h3n2,0.0310319782587321,0.0330793445209986,0.00383797633103404,0.0212313616285396,0.117288318022211,0.0212318822865975
2019-W13,53033003800,h3n2,0.0270768971081694,0.0291586177922079,0.00329021525895871,0.0184248835882287,0.103034398386392,0.0184253390296675
2019-W14,53033003800,h3n2,0.0228969278976762,0.0263664805414984,0.00247211131546144,0.0150131058278304,0.091041980985188,0.0150134946970484
2019-W15,53033003800,h3n2,0.0184544406682705,0.0238442101061312,0.00161438802116829,0.0112951734039962,0.0789036098933247,0.0112954895173978
2019-W16,53033003800,h3n2,0.0145062582343524,0.0218331829262176,0.00094855378923172,0.008027765946443,0.0678234185520138,0.00802801328998189
2019-W17,53033003800,h3n2,0.0116087953161458,0.0209564679282329,0.000529378121171429,0.00562525144711216,0.0596609829814213,0.00562544336142051
2019-W18,53033003800,h3n2,0.00940816186939929,0.0208804911249116,0.000281690458390912,0.00386485611273126,0.0529148569962807,0.00386500205996034
2019-W19,53033003800,h3n2,0.00766412056430564,0.0214072460775467,0.000142791535641899,0.00258330470152363,0.0466267555647449,0.00258341236700054
2019-W20,53033003800,h3n2,0.00614394631037946,0.0221257730823446,6.78108353740106e-05,0.0016438674589989,0.0397482883809784,0.00164394291150244
2019-W21,53033003800,h3n2,0.00486420144378557,0.023181666638136,3.03648442012267e-05,0.000998900598510756,0.0327680333470783,0.000998950941424741
2019-W22,53033003800,h3n2,0.00383620196259938,0.0248951259827646,1.29535502795185e-05,0.000584241868862964,0.0262701553951273,0.00058427407873556
2019-W23,53033003800,h3n2,0.00306196617383995,0.0279140757964169,5.35208444223532e-06,0.000333872234429751,0.0207582076364407,0.000333892274430542
2019-W24,53033003800,h3n2,0.00247847197775062,0.0328302335193905,2.14557688867618e-06,0.000186577807079633,0.016166326999473,0.000186589949172264
2019-W25,53033003800,h3n2,0.00203306173609893,0.0405776314435654,8.33042598212868e-07,0.00010173491246476,0.0123762427913575,0.000101742067254668
2019-W26,53033003800,h3n2,0.00169973673443932,0.0531505480993739,3.14421114024487e-07,5.43292375994704e-05,0.00934865823678675,5.43333546797274e-05
2019-W27,53033003800,h3n2,0.00146309069460577,0.0747491732003681,1.16205470998804e-07,2.86320818238109e-05,0.00702340879802712,2.8634413195741e-05
2019-W28,53033003800,h3n2,0.0013052653866711,0.114001478927536,4.21765235217917e-08,1.49437190169822e-05,0.00526971450058073,1.49450233252605e-05
2019-W29,53033003800,h3n2,0.00121226979001523,0.190114260845033,1.50318424578672e-08,7.72992073877327e-06,0.00395500216536623,7.73064264251449e-06
2019-W30,53033003800,h3n2,0.00118161491135383,0.350993898373294,5.27589596375668e-09,3.97786369929026e-06,0.0029831633630261,3.97826060560688e-06
2019-W31,53033003800,h3n2,0.00121744859522648,0.726032057101501,1.82631301721285e-09,2.04147872494364e-06,0.00226907282027987,2.04169609694117e-06
2019-W32,53033003800,h3n2,0.00133470472585803,1.70236523157021,6.23921669198482e-10,1.04644768623367e-06,0.00174459610822666,1.04656648087714e-06
2019-W33,53033003800,h3n2,0.00156645377526029,4.57615299223222,2.10386842220599e-10,5.36209626389676e-07,0.00135797506967036,5.36274476570892e-07
2019-W02,53033003900,h3n2,0.00379604320211121,0.0637794880209724,2.12374528724851e-06,0.000225534713454017,0.0238605425173214,0.000225551361677453
2019-W03,53033003900,h3n2,0.00434189126440959,0.0433990376885827,6.37012028482381e-06,0.000432230221879036,0.0292279397487464,0.000432258595237046
2019-W04,53033003900,h3n2,0.00530186913371859,0.0337296021901776,1.86161425253783e-05,0.000823278453745853,0.0362970763593317,0.000823326208405522
2019-W05,53033003900,h3n2,0.00683917575060061,0.0293973114648312,5.26037090619499e-05,0.00154972272656615,0.0455306390817146,0.00154980159780814
2019-W06,53033003900,h3n2,0.00918258203618312,0.0281054015083185,0.000141631012658526,0.00285177944858433,0.057282316174757,0.00285190594982455
2019-W07,53033003900,h3n2,0.0124620882828548,0.028476191252379,0.000351426061285342,0.00499630312850176,0.0708816374590431,0.00499649588372189
2019-W08,53033003900,h3n2,0.0166318088202973,0.029715638924876,0.000774358002483034,0.00812303033106136,0.0850494847662949,0.00812330444587819
2019-W09,53033003900,h3n2,0.0211352541675014,0.0310997270765655,0.00144396387779748,0.0118797371700343,0.0975708254986122,0.0118800946587864
2019-W10,53033003900,h3n2,0.024298387303589,0.0314418716893792,0.00211970040736844,0.0148581053629132,0.103985071347884,0.0148585191839089
2019-W11,53033003900,h3n2,0.0244747307021934,0.0302492072233931,0.00232443546041444,0.0153946222436751,0.101802619407335,0.0153950393589691
2019-W12,53033003900,h3n2,0.0218018249939686,0.0281891722492072,0.00190470063582406,0.0133380566385452,0.0932560989536288,0.0133384287100949
2019-W13,53033003900,h3n2,0.0179082752054991,0.0263183599535674,0.00122646486372871,0.0100745377454977,0.0826148231222865,0.0100748429143745
2019-W14,53033003900,h3n2,0.0146123736470383,0.0260683311423073,0.000682394744175359,0.00714490589928456,0.0746680781894303,0.00714514841596851
2019-W15,53033003900,h3n2,0.011649687822836,0.0265649353082243,0.000329915325797415,0.00467869224430033,0.0662090629960894,0.00467887273412123
2019-W16,53033003900,h3n2,0.00928644584998936,0.0283125585660718,0.000144391642902675,0.00289422266479211,0.0578723472579954,0.00289434974396243
2019-W17,53033003900,h3n2,0.00772637513983889,0.0329250547020158,6.04795834869873e-05,0.00176516322033077,0.0513781360532332,0.00176525063667015
2019-W18,53033003900,h3n2,0.0066740213273249,0.0416670080164689,2.43198702485623e-05,0.00105555770836733,0.0456752605292442,0.0010556161087435
2019-W19,53033003900,h3n2,0.00594041653278923,0.0571571775917147,9.36905579712713e-06,0.000614087190537008,0.04011420607352,0.000614124837229137
2019-W20,53033003900,h3n2,0.00533370164682495,0.0834729306079973,3.39672236131019e-06,0.0003401159478168,0.0339296373403697,0.000340138941879463
2019-W21,53033003900,h3n2,0.00484792664196323,0.130564349582499,1.16538347356338e-06,0.00017988224517176,0.0276529142091614,0.000179895594159259
2019-W22,53033003900,h3n2,0.00449917824724662,0.221009971988086,3.82033909753741e-07,9.15723916558362e-05,0.0218527172969446,9.15798145343359e-05
2019-W23,53033003900,h3n2,0.00433148774175812,0.411900307446665,1.21598660715774e-07,4.55468190549792e-05,0.0169788540731204,4.55508292175123e-05
2019-W24,53033003900,h3n2,0.00433452885790099,0.848075485999998,3.76352087792177e-08,2.21535645568261e-05,0.0129734263251804,2.21556731651974e-05
2019-W25,53033003900,h3n2,0.0045055468408052,1.93078665004468,1.13044761538313e-08,1.05137960551939e-05,0.00972454017507922,1.05148739670471e-05
2019-W26,53033003900,h3n2,0.0048925891004251,4.89833188169382,3.30754078703274e-09,4.8868506142674e-06,0.00717777534317592,4.88738852276515e-06
2019-W27,53033003900,h3n2,0.00560677582762637,14.0240043154955,9.49594414048217e-10,2.24158036190702e-06,0.00525825686712162,2.24184440575649e-06
2019-W28,53033003900,h3n2,0.00682580325136016,45.7553098106037,2.6833055460366e-10,1.01827721636445e-06,0.00383853334783774,1.01840520501858e-06
2019-W29,53033003900,h3n2,0.00886743906596058,171.517362634487,7.46364495828648e-11,4.58446155395973e-07,0.00279613792813289,4.58507495366121e-07
2019-W30,53033003900,h3n2,0.0123923016585033,747.884942650468,2.04982045268438e-11,2.05337922475108e-07,0.00204165372569974,2.05367105568774e-07
2019-W31,53033003900,h3n2,0.0187645555544676,3838.89700721544,5.56804367416793e-12,9.1721279443206e-08,0.00149906603165662,9.17350994632103e-08
2019-W32,53033003900,h3n2,0.0309898831251904,23468.8128236715,1.49714018955129e-12,4.09212371894438e-08,0.00110927313085364,4.09277631381626e-08
2019-W33,53033003900,h3n2,0.0561610669091883,172821.935842911,3.98564673829525e-13,1.82503767302149e-08,0.000828447517983266,1.82534528203391e-08
2019-W02,53033004000,h3n2,0.00184257515170273,0.0120228047514459,6.15537599293557e-06,0.000279127953286119,0.0126184414526438,0.000279145173046105
2019-W03,53033004000,h3n2,0.00239330470950769,0.0108617612012852,1.64893614046747e-05,0.000514992640996777,0.016039303388097,0.000515020665692398
2019-W04,53033004000,h3n2,0.00325954882127197,0.0107683598169517,4.29519678182369e-05,0.000944340479906736,0.0207103243798877,0.000944385605854101
2019-W05,53033004000,h3n2,0.004605965781258,0.0115093755171921,0.000108015699494928,0.00171132236546443,0.0270524343472063,0.00171139384202226
2019-W06,53033004000,h3n2,0.0066534041666874,0.0129975618038117,0.00025860548760199,0.00303172447798298,0.0354714083732058,0.00303183480434242
2019-W07,53033004000,h3n2,0.00954124316790966,0.015030264066092,0.000570668511267564,0.00511350344063027,0.0457388400093369,0.00511366610737207
2019-W08,53033004000,h3n2,0.0132151253820163,0.0173632259117899,0.00112040120326142,0.00800357165829433,0.057082897702991,0.00800379713968032
2019-W09,53033004000,h3n2,0.0171184664201292,0.0195762957473809,0.00187124096222649,0.0112685648039503,0.067760925909838,0.0112688535721293
2019-W10,53033004000,h3n2,0.0197065053855944,0.020757286610996,0.00248801767154012,0.0135681696470188,0.0738916741344149,0.0135684989403496
2019-W11,53033004000,h3n2,0.0195264943491363,0.0203077884371978,0.00251968023068618,0.0135339022913336,0.0725959423479377,0.0135342281861489
2019-W12,53033004000,h3n2,0.0168120065345048,0.0185539199717152,0.00195719613191487,0.0112886733424131,0.0650186914955436,0.0112889568010339
2019-W13,53033004000,h3n2,0.0131153531033566,0.0163431990417674,0.00122695861777767,0.00820865503166868,0.0548338402688743,0.00820887996525132
2019-W14,53033004000,h3n2,0.00998716141899242,0.0147304395471139,0.000679214848645998,0.00560454108963752,0.0461672198387401,0.00560471283303148
2019-W15,53033004000,h3n2,0.00730178482493214,0.0132059175847448,0.000331725791374193,0.00353317213339926,0.037559621426715,0.00353329461999982
2019-W16,53033004000,h3n2,0.0052450635193937,0.0119765443526189,0.00014812619042437,0.00210411321169344,0.0298246720306802,0.00210419581507857
2019-W17,53033004000,h3n2,0.0038640971503155,0.0114514842226183,6.37036549634555e-05,0.0012354322161817,0.0239019504407535,0.00123548661689532
2019-W18,53033004000,h3n2,0.00290407113229376,0.0114966136918767,2.64090826553236e-05,0.000711234721848815,0.0191036871591458,0.000711269525348603
2019-W19,53033004000,h3n2,0.00220980704015208,0.0120580625507376,1.0516720873747e-05,0.000398343687760345,0.0150439036230243,0.000398365186226352
2019-W20,53033004000,h3n2,0.00166667562800146,0.0129716367663421,3.9482053485627e-06,0.000212398694285506,0.0113895260809494,0.000212411293035528
2019-W21,53033004000,h3n2,0.00125034406949631,0.0144018534096978,1.40431917404458e-06,0.000108145910178698,0.00829907535116163,0.000108152935636219
2019-W22,53033004000,h3n2,0.000941076200918687,0.0166830864974642,4.77614298319586e-07,5.30009091751701e-05,0.00585916490141342,5.3004664727499e-05
2019-W23,53033004000,h3n2,0.000721963557825413,0.0205252415430694,1.57786622360774e-07,2.53789575358547e-05,0.00406530117538542,2.53809088364281e-05
2019-W24,53033004000,h3n2,0.000565687975756088,0.0269216536699217,5.06970479850469e-08,1.18838266540806e-05,0.00277339799047623,1.18848138702886e-05
2019-W25,53033004000,h3n2,0.000452388186283173,0.0376896427082156,1.58079058308659e-08,5.42961714364911e-06,0.00185614160059727,5.43010297611198e-06
2019-W26,53033004000,h3n2,0.000371367751332053,0.056762745459331,4.8002853628918e-09,2.42960508853838e-06,0.00122352800535261,2.42983860136139e-06
2019-W27,53033004000,h3n2,0.00031612152468747,0.0931424656454441,1.42973524352158e-09,1.07289668705813e-06,0.000800810987758437,1.07300713112164e-06
2019-W28,53033004000,h3n2,0.000280895112059447,0.168159409716287,4.18866637812442e-10,4.69209270139945e-07,0.000522618667687794,4.69260872120634e-07
2019-W29,53033004000,h3n2,0.000261705223884703,0.336774183979427,1.20695849604905e-10,2.03369518172875e-07,0.000340613364544757,2.0339336640383e-07
2019-W30,53033004000,h3n2,0.000257729461713842,0.757468279882542,3.43050478474087e-11,8.76927435173893e-08,0.000222742527826846,8.77036893020104e-08
2019-W31,53033004000,h3n2,0.000270222974197392,1.93634601518017,9.63240011330145e-12,3.77104373395019e-08,0.000146646086168461,3.77154401559577e-08
2019-W32,53033004000,h3n2,0.000303633457263458,5.69196281750497,2.67366370011145e-12,1.61970974151583e-08,9.74301929209324e-05,1.61993784248631e-08
2019-W33,53033004000,h3n2,0.000367861536976875,19.4585964974543,7.33713212258501e-13,6.95436129633042e-09,6.54265524456418e-05,6.95539987720474e-09
2019-W02,53033004100,h3n2,0.000722849763862416,0.00274812277946669,7.13983948288165e-06,0.000183879427110105,0.00472311641653052,0.000183889373744077
2019-W03,53033004100,h3n2,0.00116979924267963,0.00344473546792521,1.95408290775541e-05,0.000376154901350283,0.0072234845230522,0.000376172849902487
2019-W04,53033004100,h3n2,0.00195243372937185,0.00458621087406068,5.20154935983074e-05,0.000764768936264501,0.0112196967772186,0.000764801170082071
2019-W05,53033004100,h3n2,0.00332560324927811,0.00638294056586498,0.000133979221086,0.00153663040403296,0.017589108828621,0.00153668767034399
2019-W06,53033004100,h3n2,0.00569589746730302,0.00911559106376147,0.00033024144035523,0.00301830633781151,0.0275371263699105,0.0030184059275356
2019-W07,53033004100,h3n2,0.00952653404102941,0.0129521709958789,0.000757277615342343,0.00564453490071375,0.0420046420378817,0.00564470062293415
2019-W08,53033004100,h3n2,0.0151370813965583,0.0178331907148516,0.00156865538624101,0.00979556595926931,0.0610787668480769,0.00979582443474354
2019-W09,53033004100,h3n2,0.0221237449505486,0.0231320311667475,0.0028288558745204,0.0152915146356292,0.0825467053120129,0.0152918834960894
2019-W10,53033004100,h3n2,0.02825674380737,0.0270419530813263,0.0041919689958119,0.0204145382921185,0.0992903753041044,0.0204150000124556
2019-W11,53033004100,h3n2,0.0305376989601245,0.0278116721453996,0.00490923118288217,0.0225776113719848,0.103707112932635,0.0225781045856086
2019-W12,53033004100,h3n2,0.0281834319384052,0.0255503194359356,0.00456400141913402,0.0208802061127162,0.0954095015084861,0.0208806611994597
2019-W13,53033004100,h3n2,0.0231571255897247,0.0218733912580983,0.00350980062396551,0.0168345286746745,0.0806437479129872,0.0168349076583605
2019-W14,53033004100,h3n2,0.0182468127411681,0.0186977458989975,0.00241480543150288,0.0127440127587253,0.067165760792749,0.012744317836898
2019-W15,53033004100,h3n2,0.0135612922050005,0.0155674295842363,0.00147238252804157,0.00890775294468568,0.0538127711950092,0.00890798469770119
2019-W16,53033004100,h3n2,0.00972834498176807,0.0128164702670183,0.000820627543743454,0.00588179271041643,0.0420904336345355,0.00588196111890488
2019-W17,53033004100,h3n2,0.00703165800405155,0.0108302746832682,0.000439556330803965,0.00382910081013512,0.0332981931828594,0.00382922158039936
2019-W18,53033004100,h3n2,0.0050940641074107,0.00931507528290847,0.000226348051442119,0.00244415136200352,0.0263418227158823,0.00244423606263768
2019-W19,53033004100,h3n2,0.00367116241968666,0.00808524064767346,0.000111672258765364,0.00151778530187209,0.0205854923874384,0.00151784290277546
2019-W20,53033004100,h3n2,0.00257661969237475,0.0069356137861106,5.1818647241094e-05,0.000897307861927186,0.0155023595385573,0.000897345127535035
2019-W21,53033004100,h3n2,0.00176743656861286,0.00590796010773312,2.27337714777201e-05,0.000506567043005341,0.0112593848550988,0.000506590033299447
2019-W22,53033004100,h3n2,0.00119514663600597,0.00504962934875868,9.51908290900486e-06,0.000275262681835713,0.00793816392281395,0.000275276300978809
2019-W23,53033004100,h3n2,0.000809392808802657,0.00440906521470794,3.86503121614749e-06,0.000146141974865348,0.00550963620425875,0.000146149826106385
2019-W24,53033004100,h3n2,0.000550086389427845,0.003949990778025,1.52371884687536e-06,7.58742933686706e-05,0.00376628641407145,7.58787047976668e-05
2019-W25,53033004100,h3n2,0.000374915609269619,0.00363770896610062,5.81959790683424e-07,3.84365761344895e-05,0.00253002878554821,3.84389892587106e-05
2019-W26,53033004100,h3n2,0.000257721015561402,0.00347343514094167,2.16065965426575e-07,1.90698945464122e-05,0.00167701376978666,1.90711848501739e-05
2019-W27,53033004100,h3n2,0.000180499334937322,0.00348467090003706,7.85228736191174e-08,9.33700536217298e-06,0.00110596086119445,9.33768483706408e-06
2019-W28,53033004100,h3n2,0.000129655935758027,0.0037107910040232,2.80060305478718e-08,4.52744701728618e-06,0.000728898157872133,4.52780080174364e-06
2019-W29,53033004100,h3n2,9.59482583934411e-05,0.0042301208207122,9.79936692801083e-09,2.17575370122445e-06,0.000480972436011179,2.17593609574972e-06
2019-W30,53033004100,h3n2,7.37419558737752e-05,0.00522710822081823,3.37262866750854e-09,1.04021856295001e-06,0.000319346542127069,1.04031205036247e-06
2019-W31,53033004100,h3n2,5.92854473994214e-05,0.00708633090722785,1.14318709538834e-09,4.95974760666482e-07,0.000214122075352284,4.96022529596815e-07
2019-W32,53033004100,h3n2,5.01880389209475e-05,0.0106640796437052,3.81808926049297e-10,2.36195850039727e-07,0.00014535532754342,2.36220224503126e-07
2019-W33,53033004100,h3n2,4.50100485302901e-05,0.0180172386550961,1.25648316368697e-10,1.12442210809635e-07,0.000100069560425249,1.12454642321025e-07
2019-W02,53033004200,h3n2,0.0049458791082965,0.06887566035068,3.90313985909822e-06,0.000354245525996135,0.0320336149188597,0.000354270791589361
2019-W03,53033004200,h3n2,0.00542032823528733,0.0455010260568033,1.10968033107002e-05,0.000641165486231248,0.0369244986289119,0.000641205938550395
2019-W04,53033004200,h3n2,0.00635180592917584,0.0343991990004489,3.06864888901307e-05,0.00115336236180341,0.0432224649346149,0.00115342627788718
2019-W05,53033004200,h3n2,0.00787538616663612,0.0292055137325998,8.18480924984487e-05,0.00205039261424905,0.0512312274567985,0.00205049167351605
2019-W06,53033004200,h3n2,0.0101789470464146,0.0272366371840981,0.000207242053480918,0.00356338654288446,0.0611294783926244,0.00356353569800594
2019-W07,53033004200,h3n2,0.01331891391097,0.0269783251323709,0.00048086834658371,0.00589603041110665,0.0721465362186771,0.00589624429235901
2019-W08,53033004200,h3n2,0.0171650423576893,0.0276513977181628,0.000982408591306464,0.00905300760601255,0.0832753461268042,0.00905329545374583
2019-W09,53033004200,h3n2,0.0210993964390482,0.0286781452910969,0.00167814951639452,0.0125038982023449,0.0930159711637885,0.0125042567561846
2019-W10,53033004200,h3n2,0.0235067924177701,0.0291059043730652,0.00222504384081684,0.014769496875742,0.097888225689271,0.0147698971577548
2019-W11,53033004200,h3n2,0.0229912007450743,0.0284457457536793,0.00217929988907686,0.0144522309002812,0.0956953250872209,0.0144526225709748
2019-W12,53033004200,h3n2,0.0199300950250089,0.0270372040337356,0.00159088538411073,0.0118255681943959,0.0877613137919842,0.0118259081675867
2019-W13,53033004200,h3n2,0.0159674609832502,0.0256619714411633,0.000918105924466529,0.00843564436790732,0.0773690320614283,0.00843591444018944
2019-W14,53033004200,h3n2,0.0127374691409214,0.0257356481238815,0.000462245695899026,0.00565006432963242,0.0689218543128498,0.00565027004852407
2019-W15,53033004200,h3n2,0.00995115497731536,0.0265355864987201,0.000204051043330921,0.00349417922685998,0.0596974612438637,0.003494324877301
2019-W16,53033004200,h3n2,0.007791348617054,0.0286989775318782,8.21050664094906e-05,0.00204134550637667,0.0506216188716186,0.00204144260251958
2019-W17,53033004200,h3n2,0.00638170393608503,0.0340439984398053,3.17728745648978e-05,0.00117579973956965,0.0433853774883198,0.00117586279241899
2019-W18,53033004200,h3n2,0.00543911311639356,0.0442181760449934,1.18443597116529e-05,0.000664040258137434,0.0371077519792763,0.000664079973589969
2019-W19,53033004200,h3n2,0.00478751989715529,0.0626397469925581,4.24020536583501e-06,0.000364843340199763,0.0312797414122486,0.000364867467349063
2019-W20,53033004200,h3n2,0.00426034769704228,0.095013776815741,1.4309690552425e-06,0.000190839099157184,0.0253505688644684,0.000190852987735721
2019-W21,53033004200,h3n2,0.00384648244224601,0.155167748211485,4.5756667638626e-07,9.53218920794308e-05,0.0197722979686475,9.5329492161251e-05
2019-W22,53033004200,h3n2,0.0035538788114758,0.27557270297315,1.39927058557496e-07,4.58282127155674e-05,0.014939320439157,4.58321968877148e-05
2019-W23,53033004200,h3n2,0.00341382346700186,0.541356121828177,4.15765287646667e-08,2.15273430527465e-05,0.011090159644205,2.1529372455544e-05
2019-W24,53033004200,h3n2,0.0034162998682232,1.18023946316522,1.20191954052198e-08,9.88871856974009e-06,0.00809182246112857,9.88972480676254e-06
2019-W25,53033004200,h3n2,0.00355917692268282,2.85810934573401,3.37359488050768e-09,4.43220640373158e-06,0.00578926354671205,4.43269152883924e-06
2019-W26,53033004200,h3n2,0.0038824717692097,7.74752588768578,9.22745307170839e-10,1.94559984239476e-06,0.0040769378676414,1.94582819360901e-06
2019-W27,53033004200,h3n2,0.00447951240579733,23.8077675570203,2.47745305448587e-10,8.42835473357493e-07,0.00284852239854529,8.42941212295659e-07
2019-W28,53033004200,h3n2,0.00550300940359646,83.7494479276488,6.54901374176682e-11,3.615917857376e-07,0.00198257231618469,3.61640138840987e-07
2019-W29,53033004200,h3n2,0.00723027255267596,340.01997654216,1.70466655398011e-11,1.53746381920824e-07,0.0013764615824413,1.53768245209615e-07
2019-W30,53033004200,h3n2,0.0102423414705947,1613.05332745181,4.38258588208701e-12,6.50353940646664e-08,0.000957604186950608,6.50452078633706e-08
2019-W31,53033004200,h3n2,0.0157563977310331,9048.96914810723,1.1147749337471e-12,2.74356189522493e-08,0.00066969872454954,2.74400038211575e-08
2019-W32,53033004200,h3n2,0.0264966044383082,60732.7549950883,2.80776536146947e-13,1.15599901044648e-08,0.000471854653131486,1.15619437152931e-08
2019-W33,53033004200,h3n2,0.049004647076239,493207.803699439,7.00411677702678e-14,4.86905401142065e-09,0.000335431198115871,4.86992285669326e-09
2019-W02,53033004301,h3n2,0.00111576597312894,0.00533813036863696,6.91092642743621e-06,0.000228281956030886,0.00751918563314575,0.000228295091168254
2019-W03,53033004301,h3n2,0.00166045864582137,0.00590126043258316,1.88295399009446e-05,0.000449744848384604,0.0107145380925003,0.000449767700419273
2019-W04,53033004301,h3n2,0.00256403511483068,0.00701134661445375,4.99132825628711e-05,0.000880624418778006,0.0155008247188258,0.000880663874625772
2019-W05,53033004301,h3n2,0.00406523846462176,0.00880480509632886,0.000127973340858893,0.00170408363429177,0.0226439634412535,0.00170415083767643
2019-W06,53033004301,h3n2,0.00652047372010835,0.0114644518340448,0.000313529021298085,0.00322363446174266,0.0330823379345846,0.00322374624096589
2019-W07,53033004301,h3n2,0.0102750447358026,0.0150030350257959,0.00071255103710159,0.00580592763290636,0.047227203809862,0.00580610528111013
2019-W08,53033004301,h3n2,0.0154758352802744,0.0192271293859067,0.00145576492102809,0.00970362398871867,0.0645821715689027,0.0097038886688722
2019-W09,53033004301,h3n2,0.0215712225499407,0.0234952139427703,0.00256978537291226,0.0145886759606046,0.0827041596234473,0.0145890377400472
2019-W10,53033004301,h3n2,0.0264365954798263,0.0262569824974694,0.00368784164177186,0.0187571062048275,0.0952774856037076,0.0187575421873181
2019-W11,53033004301,h3n2,0.0275857036124726,0.0262645020969609,0.00412703454015931,0.0199786017255178,0.0965917789613752,0.0199790529926789
2019-W12,53033004301,h3n2,0.0247367337799044,0.0238872858667297,0.00361580793553108,0.0177943688524987,0.0874585204141881,0.0177947752621575
2019-W13,53033004301,h3n2,0.0198749517042799,0.0205507062051972,0.0025901752453569,0.0138168612877318,0.0736043762770237,0.0138171937067909
2019-W14,53033004301,h3n2,0.0154127285744213,0.0178484391178153,0.0016473718337035,0.0100733796352366,0.0615070359752286,0.0100736427484859
2019-W15,53033004301,h3n2,0.0113468924318332,0.0152234661911898,0.000924926551809621,0.00678106165007149,0.0496352654788215,0.00678125771787296
2019-W16,53033004301,h3n2,0.00811548346876043,0.0129386436808857,0.000474060475681931,0.0043122084709961,0.0391554323200236,0.00431234766964155
2019-W17,53033004301,h3n2,0.00588634800736899,0.0113839688620018,0.000233518030057729,0.00270363041811751,0.0312403434807193,0.00270372750775203
2019-W18,53033004301,h3n2,0.004306970997799,0.0102965470987508,0.000110656969866565,0.00166203097145876,0.0249086278013753,0.00166209698944343
2019-W19,53033004301,h3n2,0.00315522005062559,0.00950563240444882,5.02817107572059e-05,0.000993989653071213,0.0196023357501399,0.000994033087865307
2019-W20,53033004301,h3n2,0.00226562341660936,0.0087823583976888,2.15076228910997e-05,0.000565944084528307,0.0148528024002354,0.000565971232365199
2019-W21,53033004301,h3n2,0.00160022507579634,0.00816679402280658,8.70527352904757e-06,0.000307701446356256,0.010844926332261,0.000307717608442938
2019-W22,53033004301,h3n2,0.00112135853069899,0.00772794174224517,3.36552636913288e-06,0.000161027671315397,0.00768053131113257,0.000161036901973471
2019-W23,53033004301,h3n2,0.00079205324147382,0.00757810706456687,1.26265956582898e-06,8.23358040240786e-05,0.00535088049943657,8.23409307410386e-05
2019-W24,53033004301,h3n2,0.000565046148174669,0.00773469201375956,4.60299194397531e-07,4.11688769428585e-05,0.00366876896995328,4.11716505947391e-05
2019-W25,53033004301,h3n2,0.000406847736516747,0.0082310312261451,1.62693392189787e-07,2.00853626012943e-05,0.00247000609082779,2.00868227778823e-05
2019-W26,53033004301,h3n2,0.000297359759649911,0.00920861196527686,5.59463107266156e-08,9.5971859824084e-06,0.00163948881178704,9.59793701686096e-06
2019-W27,53033004301,h3n2,0.000222859766829163,0.0109726091090651,1.88493314822233e-08,4.52547194323598e-06,0.00108169467206664,4.52585219662051e-06
2019-W28,53033004301,h3n2,0.000172410123087347,0.0140644448160408,6.23910101000867e-09,2.11334451770761e-06,0.000712474417471239,2.11353477765603e-06
2019-W29,53033004301,h3n2,0.000138297059271639,0.0195536443916036,2.0283811609996e-09,9.78109137377558e-07,0.000469299560254941,9.78203344721283e-07
2019-W30,53033004301,h3n2,0.000115954487961122,0.0298544449818937,6.49479087640777e-10,4.50363149360663e-07,0.00031063916395275,4.50409497950798e-07
2019-W31,53033004301,h3n2,0.000102355181866067,0.0506594293221814,2.0510203256824e-10,2.06803787786124e-07,0.000207352418419247,2.06826506690258e-07
2019-W32,53033004301,h3n2,9.57508451185032e-05,0.0966614215130748,6.39146525152157e-11,9.4848800061552e-08,0.000139922376079988,9.48599148499332e-08
2019-W33,53033004301,h3n2,9.550461740531e-05,0.209748600818728,1.9655173878265e-11,4.34860159477325e-08,9.56099763508179e-05,4.34914486338537e-08
2019-W02,53033004302,h3n2,0.000680500955574057,0.00228976578197001,8.63473407175639e-06,0.000193859662072287,0.00434135537273792,0.000193869701571635
2019-W03,53033004302,h3n2,0.00122457741425826,0.00329273650748452,2.46818023410989e-05,0.000426859484086102,0.00736524806154888,0.000426879037071374
2019-W04,53033004302,h3n2,0.00226182919051084,0.0049876601391026,6.86237255124531e-05,0.00093414086438319,0.0126891137559313,0.000934178912673094
2019-W05,53033004302,h3n2,0.00424304747096002,0.00783629582678847,0.000184794300351517,0.00202029827124557,0.0220445859138926,0.00202037177202345
2019-W06,53033004302,h3n2,0.00796548780069914,0.0125379599846102,0.000477169803201564,0.00427143047983702,0.0381684645228031,0.0042715698245472
2019-W07,53033004302,h3n2,0.0145328975367961,0.0198038832853999,0.00115025879886569,0.00859809352291438,0.0641658311254221,0.00859834647090244
2019-W08,53033004302,h3n2,0.0250700518860086,0.030048006048511,0.0025183229085019,0.0160608134687213,0.102276279946158,0.0160612430965466
2019-W09,53033004302,h3n2,0.0395906948327852,0.0424967453666097,0.00483793617587306,0.0269868722841465,0.150329233795106,0.026987536794239
2019-W10,53033004302,h3n2,0.0543732013062508,0.0534377154064362,0.00771950725987715,0.0387798135921808,0.194561564485252,0.0387807084328365
